"Order  #","Ext","Customer Code","Ship To","Ship To Name","Location","Customer PO No","Carrier","FOB","Attention","Tax Code","Terms","Currency","Total Order Amt","Total Tax","Total Discount","Freight Amt","Total Invoice","Invoice No","Invoice Date","Enter Date","Sch Ship Date","Ship Date","Status","Who Enter","Blanket","Multiple Ship To","Customer Name (from master)"
"1971646","0","C0002276","3409NC","Correspondence DEMW","NYC","6892339","Kubra","DEST","","E","N0","USD","100.58","0","0","0","100.58","INV0217339","2025-09-03","2025-08-01 3:06","2025-08-01 3:06","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971645","0","C0002276","3409NC","Correspondence DEMW","NYC","6892335","Kubra","DEST","","E","N0","USD","10.3","0","0","0","10.3","INV0217339","2025-09-03","2025-08-01 3:06","2025-08-01 3:06","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971644","0","C0002276","3409NC","Correspondence DEMW","NYC","6892334","Kubra","DEST","","E","N0","USD","26.31","0","0","0","26.31","INV0217339","2025-09-03","2025-08-01 3:05","2025-08-01 3:05","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971559","0","C0002276","3409NC","Correspondence DEMW","NYC","6892340","Kubra","DEST","","E","N0","USD","77.51","0","0","0","77.51","INV0217339","2025-09-03","2025-08-01 1:35","2025-08-01 1:35","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971558","0","C0002276","3409NC","Correspondence DEMW","NYC","6892338","Kubra","DEST","","E","N0","USD","49.06","0","0","0","49.06","INV0217339","2025-09-03","2025-08-01 1:35","2025-08-01 1:35","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971557","0","C0002276","3409NC","Correspondence DEMW","NYC","6892337","Kubra","DEST","","E","N0","USD","155.07","0","0","0","155.07","INV0217339","2025-09-03","2025-08-01 1:34","2025-08-01 1:34","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971556","0","C0002276","3409NC","Correspondence DEMW","NYC","6892336","Kubra","DEST","","E","N0","USD","48.76","0","0","0","48.76","INV0217339","2025-09-03","2025-08-01 1:34","2025-08-01 1:34","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971535","0","C0002276","3409NC","Correspondence DEMW","NYC","6892303","Kubra","DEST","","E","N0","USD","15.86","0","0","0","15.86","INV0217339","2025-09-03","2025-08-01 1:25","2025-08-01 1:25","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971534","0","C0002276","3409NC","Correspondence DEMW","NYC","6892302","Kubra","DEST","","E","N0","USD","124.68","0","0","0","124.68","INV0217339","2025-09-03","2025-08-01 1:24","2025-08-01 1:24","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971533","0","C0002276","3409NC","Correspondence DEMW","NYC","6892301","Kubra","DEST","","E","N0","USD","89.43","0","0","0","89.43","INV0217339","2025-09-03","2025-08-01 1:24","2025-08-01 1:24","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1972306","0","C0002277","3410NC","Correspondence DEP","NYC","6894085","Kubra","DEST","","E","N0","USD","75.34","0","0","0","75.34","INV0217340","2025-09-03","2025-08-01 22:23","2025-08-01 22:23","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1972305","0","C0002277","3410NC","Correspondence DEP","NYC","6894084","Kubra","DEST","","E","N0","USD","214.95","0","0","0","214.95","INV0217340","2025-09-03","2025-08-01 22:23","2025-08-01 22:23","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1972304","0","C0002277","3410NC","Correspondence DEP","NYC","6894083","Kubra","DEST","","E","N0","USD","78.71","0","0","0","78.71","INV0217340","2025-09-03","2025-08-01 22:22","2025-08-01 22:22","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1972302","0","C0002277","3410NC","Correspondence DEP","NYC","6894077","Kubra","DEST","","E","N0","USD","53.1","0","0","0","53.1","INV0217340","2025-09-03","2025-08-01 22:21","2025-08-01 22:21","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971562","0","C0002277","3410NC","Correspondence DEP","NYC","6892343","Kubra","DEST","","E","N0","USD","290.32","0","0","0","290.32","INV0217340","2025-09-03","2025-08-01 1:37","2025-08-01 1:37","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971561","0","C0002277","3410NC","Correspondence DEP","NYC","6892342","Kubra","DEST","","E","N0","USD","633.88","0","0","0","633.88","INV0217340","2025-09-03","2025-08-01 1:36","2025-08-01 1:36","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971560","0","C0002277","3410NC","Correspondence DEP","NYC","6892341","Kubra","DEST","","E","N0","USD","86.08","0","0","0","86.08","INV0217340","2025-09-03","2025-08-01 1:36","2025-08-01 1:36","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971537","0","C0002277","3410NC","Correspondence DEP","NYC","6892305","Kubra","DEST","","E","N0","USD","375.91","0","0","0","375.91","INV0217340","2025-09-03","2025-08-01 1:26","2025-08-01 1:26","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1971536","0","C0002277","3410NC","Correspondence DEP","NYC","6892304","Kubra","DEST","","E","N0","USD","179.91","0","0","0","179.91","INV0217340","2025-09-03","2025-08-01 1:25","2025-08-01 1:25","2025-08-31","Shipped/Transferred","sa","No","No","Duke Energy"
"1972316","0","C0002282","3405DL","PNG - Final Notices","DAL","","Kubra","DEST","","E","N45","USD","52.85","0","0","0","52.85","INV0215946","2025-08-04 2:24","2025-08-01 22:42","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Duke Energy"
"1972056","0","C0002284","3373LA","Disconnection Letters","LA","6893515","Kubra","DEST","","E9","N0","USD","10.21","0.12","0","0","10.33","INV0216647","2025-08-10","2025-08-01 13:45","2025-08-01 13:45","2025-08-31","Shipped/Transferred","sa","No","No","Bear Valley Electric Service Inc"
"1972058","0","C0002287","3378LA","Regular Letters","LA","6893517","Kubra","DEST","","E9","N0","USD","24.49","0.44","0","0","24.93","INV0216648","2025-08-10","2025-08-01 13:46","2025-08-01 13:46","2025-08-31","Shipped/Transferred","sa","No","No","Bear Valley Electric Service Inc"
"1972057","0","C0002288","3379LA","Reminder Letters","LA","6893516","Kubra","DEST","","E9","N0","USD","89.3","1.39","0","0","90.69","INV0216649","2025-08-10","2025-08-01 13:46","2025-08-01 13:46","2025-08-31","Shipped/Transferred","sa","No","No","Bear Valley Electric Service Inc"
"1972074","0","C0002291","3452DL","Bill","DAL","6893588","Kubra","DEST","","E","N0","USD","335.74","0","0","0","335.74","INV0217345","2025-09-03","2025-08-01 13:56","2025-08-01 13:56","2025-08-31","Shipped/Transferred","sa","No","No","Vertex Gainesville Regional Utilities"
"1972022","0","C0002291","3452DL","Bill","DAL","6893243","Kubra","DEST","","E","N0","USD","2655.82","0","0","0","2655.82","INV0216486","2025-08-04","2025-08-01 13:08","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Vertex Gainesville Regional Utilities"
"1971587","0","C0002291","3452DL","Bill","DAL","6892326","Kubra","DEST","","E","N0","USD","1060.32","0","0","0","1060.32","INV0217345","2025-09-03","2025-08-01 2:21","2025-08-01 2:21","2025-08-31","Shipped/Transferred","sa","No","No","Vertex Gainesville Regional Utilities"
"1972173","0","C0002307","12643NC","PDF Notice","NYC","6893715","Kubra","DEST","","E","N0","USD","9.8","0","0","0","9.8","INV0217347","2025-09-03","2025-08-01 17:55","2025-08-01 17:55","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972172","0","C0002307","12643NC","PDF Notice","NYC","6893642","Kubra","DEST","","E","N0","USD","5.71","0","0","0","5.71","INV0217347","2025-09-03","2025-08-01 17:54","2025-08-01 17:54","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972171","0","C0002307","12643NC","PDF Notice","NYC","6893632","Kubra","DEST","","E","N0","USD","0.8","0","0","0","0.8","INV0217347","2025-09-03","2025-08-01 17:53","2025-08-01 17:53","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972170","0","C0002307","12643NC","PDF Notice","NYC","6893536","Kubra","DEST","","E","N0","USD","21.24","0","0","0","21.24","INV0217347","2025-09-03","2025-08-01 17:53","2025-08-01 17:53","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972168","0","C0002307","12643NC","PDF Notice","NYC","6893499","Kubra","DEST","","E","N0","USD","5.71","0","0","0","5.71","INV0217347","2025-09-03","2025-08-01 17:52","2025-08-01 17:52","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972161","0","C0002307","12643NC","PDF Notice","NYC","6891881","Kubra","DEST","","E","N0","USD","4.96","0","0","0","4.96","INV0217347","2025-09-03","2025-08-01 17:48","2025-08-01 17:48","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972160","0","C0002307","12643NC","PDF Notice","NYC","6891869","Kubra","DEST","","E","N0","USD","0.8","0","0","0","0.8","INV0217347","2025-09-03","2025-08-01 17:48","2025-08-01 17:48","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972159","0","C0002307","12643NC","PDF Notice","NYC","6891790","Kubra","DEST","","E","N0","USD","4.91","0","0","0","4.91","INV0217347","2025-09-03","2025-08-01 17:47","2025-08-01 17:47","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972158","0","C0002307","12643NC","PDF Notice","NYC","6891704","Kubra","DEST","","E","N0","USD","11.43","0","0","0","11.43","INV0217347","2025-09-03","2025-08-01 17:47","2025-08-01 17:47","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972157","0","C0002307","12643NC","PDF Notice","NYC","6891662","Kubra","DEST","","E","N0","USD","2.44","0","0","0","2.44","INV0217347","2025-09-03","2025-08-01 17:46","2025-08-01 17:46","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972156","0","C0002307","12643NC","PDF Notice","NYC","6891647","Kubra","DEST","","E","N0","USD","5.71","0","0","0","5.71","INV0217347","2025-09-03","2025-08-01 17:46","2025-08-01 17:46","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972155","0","C0002307","12643NC","PDF Notice","NYC","6890371","Kubra","DEST","","E","N0","USD","8.98","0","0","0","8.98","INV0217347","2025-09-03","2025-08-01 17:45","2025-08-01 17:45","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1972146","0","C0002307","3425NC","EBPP","NYC","","Kubra","DEST","","E","N0","USD","3118.8","0","0","0","3118.8","INV0216408","2025-08-04","2025-08-01 17:03","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","The Pittsburgh Water and Sewer Authority"
"1972129","0","C0002307","3445NC","DTMNotice","NYC","6893751","Kubra","DEST","","E","N0","USD","279.95","0","0","0","279.95","INV0217350","2025-09-03","2025-08-01 16:21","2025-08-01 16:21","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1971934","0","C0002307","12643NC","PDF Notice","NYC","6892885","Kubra","DEST","","E","N0","USD","5.71","0","0","0","5.71","INV0217347","2025-09-03","2025-08-01 9:34","2025-08-01 9:34","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1971931","0","C0002307","12642NC","Statements XML","NYC","6892325","Kubra","DEST","","E","N0","USD","2342.8","0","0","0","2342.8","INV0217346","2025-09-03","2025-08-01 9:32","2025-08-01 9:32","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1971930","0","C0002307","12643NC","PDF Notice","NYC","6892114","Kubra","DEST","","E","N0","USD","466.07","0","0","0","466.07","INV0217347","2025-09-03","2025-08-01 9:31","2025-08-01 9:31","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1971929","0","C0002307","12643NC","PDF Notice","NYC","6892099","Kubra","DEST","","E","N0","USD","322.07","0","0","0","322.07","INV0217347","2025-09-03","2025-08-01 9:31","2025-08-01 9:31","2025-08-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1971488","0","C0002307","3445NC","DTMNotice","NYC","5025816","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0215902","2025-08-04 2:16","2025-08-01 0:59","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","The Pittsburgh Water and Sewer Authority"
"1971880","0","C0002372","3448NC","PNM Interconnection","NYC","6893282","Kubra","DEST","","E","N0","USD","46.95","0","0","0","46.95","INV0216327","2025-08-04","2025-08-01 8:29","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Citibank, NA"
"1972193","0","C0002379","3456LA","US and Canadian Invoice/Credit","LA","","Kubra","DEST","","E","N30","USD","763.35","0","0","0","763.35","INV0216360","2025-08-04","2025-08-01 18:23","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Global Life Sciences Solutions USA LLC"
"1972115","0","C0002379","3456LA","US and Canadian Invoice/Credit","LA","6893743","Kubra","DEST","","E","N30","USD","42.82","0","0","0","42.82","INV0217354","2025-09-03","2025-08-01 15:38","2025-08-01 15:38","2025-08-31","Shipped/Transferred","sa","No","No","Global Life Sciences Solutions USA LLC"
"1971770","0","C0002379","3456LA","US and Canadian Invoice/Credit","LA","6893072","Kubra","DEST","","E","N30","USD","675.21","0","0","0","675.21","INV0216360","2025-08-04","2025-08-01 7:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Global Life Sciences Solutions USA LLC"
"1971671","0","C0002379","3456LA","US and Canadian Invoice/Credit","LA","6892884","Kubra","DEST","","E","N30","USD","369.6","0","0","0","369.6","INV0217354","2025-09-03","2025-08-01 3:54","2025-08-01 3:54","2025-08-31","Shipped/Transferred","sa","No","No","Global Life Sciences Solutions USA LLC"
"1972238","0","C0002386","3454NC","Bill (New)","NYC","6893949","Kubra","DEST","","E","N0","USD","38.35","0","0","0","38.35","INV0217355","2025-09-03","2025-08-01 20:12","2025-08-01 20:12","2025-08-31","Shipped/Transferred","sa","No","No","Philadelphia Gas Works"
"1971749","0","C0002386","3454NC","Bill (New)","NYC","6892958","Kubra","DEST","","E","N0","USD","116.63","0","0","0","116.63","INV0217355","2025-09-03","2025-08-01 6:53","2025-08-01 6:53","2025-08-31","Shipped/Transferred","sa","No","No","Philadelphia Gas Works"
"1972038","0","C0002388","3502DL","Bill","DAL","6893342","Kubra","DEST","","E14","N0","USD","286.92","23.68","0","0","310.6","INV0216366","2025-08-04","2025-08-01 13:18","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Vertex BullHead"
"1972352","0","C0002389","13041NC","PDF Btm Addr Bills & Centralized Letters","NYC","6894143","Kubra","DEST","","E","N0","USD","0.39","0","0","0","0.39","INV0217361","2025-09-03","2025-08-01 23:12","2025-08-01 23:12","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971842","0","C0002389","13028NC","AFP Bottom Address Bills And Notices","NYC","6893225","Kubra","DEST","","E","N0","USD","8781.21","0","0","0","8781.21","INV0216389","2025-08-04","2025-08-01 8:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971621","0","C0002389","13028NC","AFP Bottom Address Bills And Notices","NYC","6892437","Kubra","DEST","","E","N0","USD","0.86","0","0","0","0.86","INV0217358","2025-09-03","2025-08-01 2:35","2025-08-01 2:35","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971617","0","C0002389","13028NC","AFP Bottom Address Bills And Notices","NYC","6892435","Kubra","DEST","","E","N0","USD","495.68","0","0","0","495.68","INV0217358","2025-09-03","2025-08-01 2:34","2025-08-01 2:34","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971616","0","C0002389","13040NC","AFP Top Address Letters","NYC","6892434","Kubra","DEST","","E","N0","USD","11.84","0","0","0","11.84","INV0217360","2025-09-03","2025-08-01 2:34","2025-08-01 2:34","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971615","0","C0002389","13040NC","AFP Top Address Letters","NYC","6892433","Kubra","DEST","","E","N0","USD","70.14","0","0","0","70.14","INV0217360","2025-09-03","2025-08-01 2:33","2025-08-01 2:33","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971614","0","C0002389","13028NC","AFP Bottom Address Bills And Notices","NYC","6892432","Kubra","DEST","","E","N0","USD","65.98","0","0","0","65.98","INV0217358","2025-09-03","2025-08-01 2:33","2025-08-01 2:33","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971613","0","C0002389","13028NC","AFP Bottom Address Bills And Notices","NYC","6892430","Kubra","DEST","","E","N0","USD","83.45","0","0","0","83.45","INV0217358","2025-09-03","2025-08-01 2:32","2025-08-01 2:32","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971612","0","C0002389","13028NC","AFP Bottom Address Bills And Notices","NYC","6892429","Kubra","DEST","","E","N0","USD","559.42","0","0","0","559.42","INV0217358","2025-09-03","2025-08-01 2:32","2025-08-01 2:32","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971611","0","C0002389","13028NC","AFP Bottom Address Bills And Notices","NYC","6892428","Kubra","DEST","","E","N0","USD","116.59","0","0","0","116.59","INV0217358","2025-09-03","2025-08-01 2:31","2025-08-01 2:31","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971610","0","C0002389","13028NC","AFP Bottom Address Bills And Notices","NYC","6892426","Kubra","DEST","","E","N0","USD","16.63","0","0","0","16.63","INV0217358","2025-09-03","2025-08-01 2:31","2025-08-01 2:31","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1971550","0","C0002389","13041NC","PDF Btm Addr Bills & Centralized Letters","NYC","6892323","Kubra","DEST","","E","N0","USD","0.39","0","0","0","0.39","INV0217361","2025-09-03","2025-08-01 1:31","2025-08-01 1:31","2025-08-31","Shipped/Transferred","sa","No","No","Dominion Energy South Carolina"
"1972183","0","C0002392","1518DL","LTM Letter","DAL","6893716","Kubra","DEST","","E","N45","USD","31.88","0","0","0","31.88","INV0217362","2025-09-03","2025-08-01 18:31","2025-08-01 18:31","2025-08-31","Shipped/Transferred","sa","No","No","Vertex - EPCOR - American Water"
"1972095","0","C0002392","1518DL","LTM Letter","DAL","6893698","Kubra","DEST","","E","N45","USD","105.68","0","0","0","105.68","INV0217362","2025-09-03","2025-08-01 14:49","2025-08-01 14:49","2025-08-31","Shipped/Transferred","sa","No","No","Vertex - EPCOR - American Water"
