Order  #,Ext,Customer Code,Ship To,Ship To Name,Location,Customer PO No,Carrier,FOB,Attention,Tax Code,Terms,Currency,Total Order Amt,Total Tax,Total Discount,Freight Amt,Total Invoice,Invoice No,Invoice Date,Enter Date,Sch Ship Date,Ship Date,Status,Who Enter,Blanket,Multiple Ship To,,,,,,,,,,,,,,,,,,,,,,
1803373,0,C0002069,3354DL,BillXML,DAL,6425522,Kubra,DEST,,E,N0,USD,1386.56,0,0,0,1386.56,INV0204369,2024-07-02,2024-06-27 3:06,2024-06-27 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803370,0,C0002069,3353DL,TopLetterXML,DAL,6425501,Kubra,DEST,,E,N0,USD,130.87,0,0,0,130.87,INV0203912,2024-07-02,2024-06-27 3:06,2024-06-27 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803369,0,C0002069,3355DL,BottomLetterXML,DAL,6425500,Kubra,DEST,,E,N0,USD,114.42,0,0,0,114.42,INV0203808,2024-07-02,2024-06-27 3:06,2024-06-27 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802814,0,C0002069,3354DL,BillXML,DAL,6423982,Kubra,DEST,,E,N0,USD,732.63,0,0,0,732.63,INV0204369,2024-07-02,2024-06-26 3:06,2024-06-26 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802811,0,C0002069,3353DL,TopLetterXML,DAL,6423970,Kubra,DEST,,E,N0,USD,169.23,0,0,0,169.23,INV0203912,2024-07-02,2024-06-26 3:06,2024-06-26 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802810,0,C0002069,3355DL,BottomLetterXML,DAL,6423969,Kubra,DEST,,E,N0,USD,96.99,0,0,0,96.99,INV0203808,2024-07-02,2024-06-26 3:06,2024-06-26 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802266,0,C0002069,3353DL,TopLetterXML,DAL,6422404,Kubra,DEST,,E,N0,USD,214.99,0,0,0,214.99,INV0203912,2024-07-02,2024-06-25 3:06,2024-06-25 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802265,0,C0002069,3355DL,BottomLetterXML,DAL,6422403,Kubra,DEST,,E,N0,USD,120.47,0,0,0,120.47,INV0203808,2024-07-02,2024-06-25 3:06,2024-06-25 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802264,0,C0002069,3354DL,BillXML,DAL,6422402,Kubra,DEST,,E,N0,USD,941.29,0,0,0,941.29,INV0204369,2024-07-02,2024-06-25 3:06,2024-06-25 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801799,0,C0002069,3354DL,BillXML,DAL,6420974,Kubra,DEST,,E,N0,USD,3.57,0,0,0,3.57,INV0204369,2024-07-02,2024-06-24 3:05,2024-06-24 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801798,0,C0002069,3353DL,TopLetterXML,DAL,6420966,Kubra,DEST,,E,N0,USD,0.74,0,0,0,0.74,INV0203912,2024-07-02,2024-06-24 3:05,2024-06-24 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801797,0,C0002069,3355DL,BottomLetterXML,DAL,6420965,Kubra,DEST,,E,N0,USD,41.14,0,0,0,41.14,INV0203808,2024-07-02,2024-06-24 3:05,2024-06-24 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801693,0,C0002069,3354DL,BillXML,DAL,6420195,Kubra,DEST,,E,N0,USD,789.6,0,0,0,789.6,INV0204369,2024-07-02,2024-06-22 6:05,2024-06-22 6:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801654,0,C0002069,3353DL,TopLetterXML,DAL,6420198,Kubra,DEST,,E,N0,USD,61.64,0,0,0,61.64,INV0203912,2024-07-02,2024-06-22 3:07,2024-06-22 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801653,0,C0002069,3355DL,BottomLetterXML,DAL,6420197,Kubra,DEST,,E,N0,USD,7.63,0,0,0,7.63,INV0203808,2024-07-02,2024-06-22 3:07,2024-06-22 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801134,0,C0002069,3354DL,BillXML,DAL,6418807,Kubra,DEST,,E,N0,USD,1124.14,0,0,0,1124.14,INV0204369,2024-07-02,2024-06-21 3:07,2024-06-21 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801131,0,C0002069,3353DL,TopLetterXML,DAL,6418792,Kubra,DEST,,E,N0,USD,88.06,0,0,0,88.06,INV0203912,2024-07-02,2024-06-21 3:07,2024-06-21 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801130,0,C0002069,3355DL,BottomLetterXML,DAL,6418791,Kubra,DEST,,E,N0,USD,95.54,0,0,0,95.54,INV0203808,2024-07-02,2024-06-21 3:07,2024-06-21 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800642,0,C0002069,3354DL,BillXML,DAL,6417337,Kubra,DEST,,E,N0,USD,736.23,0,0,0,736.23,INV0204369,2024-07-02,2024-06-20 3:05,2024-06-20 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800641,0,C0002069,3353DL,TopLetterXML,DAL,6417328,Kubra,DEST,,E,N0,USD,134.78,0,0,0,134.78,INV0203912,2024-07-02,2024-06-20 3:05,2024-06-20 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800640,0,C0002069,3355DL,BottomLetterXML,DAL,6417327,Kubra,DEST,,E,N0,USD,147.17,0,0,0,147.17,INV0203808,2024-07-02,2024-06-20 3:05,2024-06-20 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800195,0,C0002069,3354DL,BillXML,DAL,6415987,Kubra,DEST,,E,N0,USD,1145.67,0,0,0,1145.67,INV0204369,2024-07-02,2024-06-19 3:06,2024-06-19 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800193,0,C0002069,3353DL,TopLetterXML,DAL,6415974,Kubra,DEST,,E,N0,USD,93.48,0,0,0,93.48,INV0203912,2024-07-02,2024-06-19 3:06,2024-06-19 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800192,0,C0002069,3355DL,BottomLetterXML,DAL,6415973,Kubra,DEST,,E,N0,USD,99.22,0,0,0,99.22,INV0203808,2024-07-02,2024-06-19 3:06,2024-06-19 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799734,0,C0002069,3354DL,BillXML,DAL,6414430,Kubra,DEST,,E,N0,USD,810.66,0,0,0,810.66,INV0204369,2024-07-02,2024-06-18 5:20,2024-06-18 5:20,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799661,0,C0002069,3353DL,TopLetterXML,DAL,6414418,Kubra,DEST,,E,N0,USD,133.64,0,0,0,133.64,INV0203912,2024-07-02,2024-06-18 3:08,2024-06-18 3:08,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799660,0,C0002069,3355DL,BottomLetterXML,DAL,6414417,Kubra,DEST,,E,N0,USD,186.67,0,0,0,186.67,INV0203808,2024-07-02,2024-06-18 3:08,2024-06-18 3:08,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799219,0,C0002069,3354DL,BillXML,DAL,6412977,Kubra,DEST,,E,N0,USD,11.65,0,0,0,11.65,INV0204369,2024-07-02,2024-06-17 3:05,2024-06-17 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799218,0,C0002069,3355DL,BottomLetterXML,DAL,6412970,Kubra,DEST,,E,N0,USD,35.09,0,0,0,35.09,INV0203808,2024-07-02,2024-06-17 3:05,2024-06-17 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799119,0,C0002069,3354DL,BillXML,DAL,6412169,Kubra,DEST,,E,N0,USD,1263.46,0,0,0,1263.46,INV0204369,2024-07-02,2024-06-15 7:15,2024-06-15 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799048,0,C0002069,3353DL,TopLetterXML,DAL,6412150,Kubra,DEST,,E,N0,USD,153.39,0,0,0,153.39,INV0203912,2024-07-02,2024-06-15 3:06,2024-06-15 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799047,0,C0002069,3355DL,BottomLetterXML,DAL,6412149,Kubra,DEST,,E,N0,USD,12.19,0,0,0,12.19,INV0203808,2024-07-02,2024-06-15 3:06,2024-06-15 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798553,0,C0002069,3354DL,BillXML,DAL,6410744,Kubra,DEST,,E,N0,USD,1215.25,0,0,0,1215.25,INV0204369,2024-07-02,2024-06-14 3:50,2024-06-14 3:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798538,0,C0002069,3353DL,TopLetterXML,DAL,6410727,Kubra,DEST,,E,N0,USD,122.65,0,0,0,122.65,INV0203912,2024-07-02,2024-06-14 3:06,2024-06-14 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798537,0,C0002069,3355DL,BottomLetterXML,DAL,6410726,Kubra,DEST,,E,N0,USD,148.75,0,0,0,148.75,INV0203808,2024-07-02,2024-06-14 3:06,2024-06-14 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797993,0,C0002069,3354DL,BillXML,DAL,6409237,Kubra,DEST,,E,N0,USD,1298,0,0,0,1298,INV0204369,2024-07-02,2024-06-13 3:06,2024-06-13 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797991,0,C0002069,3353DL,TopLetterXML,DAL,6409224,Kubra,DEST,,E,N0,USD,78.5,0,0,0,78.5,INV0203912,2024-07-02,2024-06-13 3:06,2024-06-13 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797990,0,C0002069,3355DL,BottomLetterXML,DAL,6409223,Kubra,DEST,,E,N0,USD,131.3,0,0,0,131.3,INV0203808,2024-07-02,2024-06-13 3:06,2024-06-13 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797507,0,C0002069,3354DL,BillXML,DAL,6407751,Kubra,DEST,,E,N0,USD,925.92,0,0,0,925.92,INV0204369,2024-07-02,2024-06-12 3:50,2024-06-12 3:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797479,0,C0002069,3353DL,TopLetterXML,DAL,6407720,Kubra,DEST,,E,N0,USD,79.67,0,0,0,79.67,INV0203912,2024-07-02,2024-06-12 2:25,2024-06-12 2:25,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797478,0,C0002069,3355DL,BottomLetterXML,DAL,6407719,Kubra,DEST,,E,N0,USD,155.45,0,0,0,155.45,INV0203808,2024-07-02,2024-06-12 2:25,2024-06-12 2:25,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796985,0,C0002069,3354DL,BillXML,DAL,6406203,Kubra,DEST,,E,N0,USD,1403.99,0,0,0,1403.99,INV0204369,2024-07-02,2024-06-11 3:50,2024-06-11 3:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796962,0,C0002069,3353DL,TopLetterXML,DAL,6406185,Kubra,DEST,,E,N0,USD,119.64,0,0,0,119.64,INV0203912,2024-07-02,2024-06-11 3:08,2024-06-11 3:08,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796961,0,C0002069,3355DL,BottomLetterXML,DAL,6406184,Kubra,DEST,,E,N0,USD,203.54,0,0,0,203.54,INV0203808,2024-07-02,2024-06-11 3:08,2024-06-11 3:08,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796509,0,C0002069,3354DL,BillXML,DAL,6404758,Kubra,DEST,,E,N0,USD,8.05,0,0,0,8.05,INV0204369,2024-07-02,2024-06-10 3:05,2024-06-10 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796508,0,C0002069,3353DL,TopLetterXML,DAL,6404753,Kubra,DEST,,E,N0,USD,1.47,0,0,0,1.47,INV0203912,2024-07-02,2024-06-10 3:05,2024-06-10 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796507,0,C0002069,3355DL,BottomLetterXML,DAL,6404752,Kubra,DEST,,E,N0,USD,32,0,0,0,32,INV0203808,2024-07-02,2024-06-10 3:05,2024-06-10 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796363,0,C0002069,3354DL,BillXML,DAL,6403931,Kubra,DEST,,E,N0,USD,862.28,0,0,0,862.28,INV0204369,2024-07-02,2024-06-08 6:05,2024-06-08 6:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796312,0,C0002069,3353DL,TopLetterXML,DAL,6403919,Kubra,DEST,,E,N0,USD,98.84,0,0,0,98.84,INV0203912,2024-07-02,2024-06-08 3:05,2024-06-08 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796311,0,C0002069,3355DL,BottomLetterXML,DAL,6403918,Kubra,DEST,,E,N0,USD,16.76,0,0,0,16.76,INV0203808,2024-07-02,2024-06-08 3:05,2024-06-08 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795980,0,C0002069,3354DL,BillXML,DAL,6403155,Kubra,DEST,,E,N0,USD,935.66,0,0,0,935.66,INV0204369,2024-07-02,2024-06-07 12:30,2024-06-07 12:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795822,0,C0002069,3353DL,TopLetterXML,DAL,6402536,Kubra,DEST,,E,N0,USD,68.53,0,0,0,68.53,INV0203912,2024-07-02,2024-06-07 3:07,2024-06-07 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795821,0,C0002069,3355DL,BottomLetterXML,DAL,6402535,Kubra,DEST,,E,N0,USD,120.72,0,0,0,120.72,INV0203808,2024-07-02,2024-06-07 3:07,2024-06-07 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795280,0,C0002069,3354DL,BillXML,DAL,6401000,Kubra,DEST,,E,N0,USD,911.44,0,0,0,911.44,INV0204369,2024-07-02,2024-06-06 3:07,2024-06-06 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795271,0,C0002069,3353DL,TopLetterXML,DAL,6400971,Kubra,DEST,,E,N0,USD,114.13,0,0,0,114.13,INV0203912,2024-07-02,2024-06-06 3:06,2024-06-06 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795270,0,C0002069,3355DL,BottomLetterXML,DAL,6400970,Kubra,DEST,,E,N0,USD,155.03,0,0,0,155.03,INV0203808,2024-07-02,2024-06-06 3:06,2024-06-06 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795089,0,C0002069,2923DL,BottomLetter,DAL,6400571,Kubra,DEST,,E,N0,USD,150,0,0,0,150,INV0204193,2024-07-02,2024-06-05 22:27,2024-06-05 22:27,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794975,0,C0002069,3354DL,BillXML,DAL,6400423,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0204369,2024-07-02,2024-06-05 22:19,2024-06-05 22:19,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794601,0,C0002069,3354DL,BillXML,DAL,6399271,Kubra,DEST,,E,N0,USD,937.18,0,0,0,937.18,INV0204369,2024-07-02,2024-06-05 3:07,2024-06-05 3:07,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794584,0,C0002069,3353DL,TopLetterXML,DAL,6399226,Kubra,DEST,,E,N0,USD,102.44,0,0,0,102.44,INV0203912,2024-07-02,2024-06-05 3:06,2024-06-05 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794583,0,C0002069,3355DL,BottomLetterXML,DAL,6399225,Kubra,DEST,,E,N0,USD,126.1,0,0,0,126.1,INV0203808,2024-07-02,2024-06-05 3:06,2024-06-05 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794087,0,C0002069,3354DL,BillXML,DAL,6397733,Kubra,DEST,,E,N0,USD,841.7,0,0,0,841.7,INV0204369,2024-07-02,2024-06-04 3:06,2024-06-04 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794085,0,C0002069,3353DL,TopLetterXML,DAL,6397719,Kubra,DEST,,E,N0,USD,126.41,0,0,0,126.41,INV0203912,2024-07-02,2024-06-04 3:05,2024-06-04 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794084,0,C0002069,3355DL,BottomLetterXML,DAL,6397718,Kubra,DEST,,E,N0,USD,252.89,0,0,0,252.89,INV0203808,2024-07-02,2024-06-04 3:05,2024-06-04 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793564,0,C0002069,3354DL,BillXML,DAL,6396299,Kubra,DEST,,E,N0,USD,229.37,0,0,0,229.37,INV0204369,2024-07-02,2024-06-03 3:05,2024-06-03 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793563,0,C0002069,3353DL,TopLetterXML,DAL,6396292,Kubra,DEST,,E,N0,USD,7.43,0,0,0,7.43,INV0203912,2024-07-02,2024-06-03 3:05,2024-06-03 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793562,0,C0002069,3355DL,BottomLetterXML,DAL,6396291,Kubra,DEST,,E,N0,USD,24.37,0,0,0,24.37,INV0203808,2024-07-02,2024-06-03 3:05,2024-06-03 3:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793215,0,C0002069,3354DL,BillXML,DAL,6395272,Kubra,DEST,,E,N0,USD,197.33,0,0,0,197.33,INV0204369,2024-07-02,2024-06-01 6:05,2024-06-01 6:05,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793168,0,C0002069,3353DL,TopLetterXML,DAL,6395262,Kubra,DEST,,E,N0,USD,79.94,0,0,0,79.94,INV0203912,2024-07-02,2024-06-01 3:06,2024-06-01 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793167,0,C0002069,3355DL,BottomLetterXML,DAL,6395261,Kubra,DEST,,E,N0,USD,18.29,0,0,0,18.29,INV0203808,2024-07-02,2024-06-01 3:06,2024-06-01 3:06,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794974,0,C0002080,3056DL,Invoice,DAL,6400422,Kubra,DEST,,E,N0,USD,0,0,0,0,0,INV0203943,2024-07-02,2024-06-05 22:19,2024-06-05 22:19,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804084,0,C0002082,2940DL,EPAPUS Letter,DAL,6427616,Kubra,DEST,,E14,N0,USD,3.17,0.05,0,0,3.22,INV0204245,2024-07-02,2024-06-28 11:00,2024-06-28 11:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803539,0,C0002082,2940DL,EPAPUS Letter,DAL,6426100,Kubra,DEST,,E14,N0,USD,3.97,0.06,0,0,4.03,INV0204245,2024-07-02,2024-06-27 12:53,2024-06-27 12:53,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802967,0,C0002082,2940DL,EPAPUS Letter,DAL,6424606,Kubra,DEST,,E14,N0,USD,5.59,0.09,0,0,5.68,INV0204245,2024-07-02,2024-06-26 12:30,2024-06-26 12:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802436,0,C0002082,2940DL,EPAPUS Letter,DAL,6423072,Kubra,DEST,,E14,N0,USD,9.58,0.15,0,0,9.73,INV0204245,2024-07-02,2024-06-25 12:30,2024-06-25 12:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801906,0,C0002082,2940DL,EPAPUS Letter,DAL,6421534,Kubra,DEST,,E14,N0,USD,3.91,0.06,0,0,3.97,INV0204245,2024-07-02,2024-06-24 12:31,2024-06-24 12:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801323,0,C0002082,2940DL,EPAPUS Letter,DAL,6419438,Kubra,DEST,,E14,N0,USD,5.58,0.09,0,0,5.67,INV0204245,2024-07-02,2024-06-21 12:30,2024-06-21 12:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800748,0,C0002082,2940DL,EPAPUS Letter,DAL,6417798,Kubra,DEST,,E14,N0,USD,3.95,0.06,0,0,4.01,INV0204245,2024-07-02,2024-06-20 10:16,2024-06-20 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800395,0,C0002082,2940DL,EPAPUS Letter,DAL,6416658,Kubra,DEST,,E14,N0,USD,5.59,0.09,0,0,5.68,INV0204245,2024-07-02,2024-06-19 17:45,2024-06-19 17:45,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799832,0,C0002082,2940DL,EPAPUS Letter,DAL,6414970,Kubra,DEST,,E14,N0,USD,3.14,0.04,0,0,3.18,INV0204245,2024-07-02,2024-06-18 10:17,2024-06-18 10:17,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799336,0,C0002082,2940DL,EPAPUS Letter,DAL,6413580,Kubra,DEST,,E14,N0,USD,1.55,0.03,0,0,1.58,INV0204245,2024-07-02,2024-06-17 14:00,2024-06-17 14:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798744,0,C0002082,2940DL,EPAPUS Letter,DAL,6411417,Kubra,DEST,,E14,N0,USD,11.08,0.18,0,0,11.26,INV0204245,2024-07-02,2024-06-14 12:31,2024-06-14 12:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798195,0,C0002082,2940DL,EPAPUS Letter,DAL,6409904,Kubra,DEST,,E14,N0,USD,7.17,0.12,0,0,7.29,INV0204245,2024-07-02,2024-06-13 12:31,2024-06-13 12:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797716,0,C0002082,2940DL,EPAPUS Letter,DAL,6408499,Kubra,DEST,,E14,N0,USD,2.37,0.03,0,0,2.4,INV0204245,2024-07-02,2024-06-12 15:30,2024-06-12 15:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797159,0,C0002082,2940DL,EPAPUS Letter,DAL,6406890,Kubra,DEST,,E14,N0,USD,3.97,0.06,0,0,4.03,INV0204245,2024-07-02,2024-06-11 13:19,2024-06-11 13:19,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796629,0,C0002082,2940DL,EPAPUS Letter,DAL,6405357,Kubra,DEST,,E14,N0,USD,4.77,0.08,0,0,4.85,INV0204245,2024-07-02,2024-06-10 13:15,2024-06-10 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796020,0,C0002082,2940DL,EPAPUS Letter,DAL,6403226,Kubra,DEST,,E14,N0,USD,5.46,0.08,0,0,5.54,INV0204245,2024-07-02,2024-06-07 14:01,2024-06-07 14:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795468,0,C0002082,2940DL,EPAPUS Letter,DAL,6401678,Kubra,DEST,,E14,N0,USD,9.37,0.14,0,0,9.51,INV0204245,2024-07-02,2024-06-06 13:15,2024-06-06 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794795,0,C0002082,2940DL,EPAPUS Letter,DAL,6399938,Kubra,DEST,,E14,N0,USD,7.88,0.12,0,0,8,INV0204245,2024-07-02,2024-06-05 13:15,2024-06-05 13:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794288,0,C0002082,2940DL,EPAPUS Letter,DAL,6398466,Kubra,DEST,,E14,N0,USD,10.27,0.16,0,0,10.43,INV0204245,2024-07-02,2024-06-04 14:01,2024-06-04 14:01,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793790,0,C0002082,2940DL,EPAPUS Letter,DAL,6397056,Kubra,DEST,,E14,N0,USD,6.54,0.09,0,0,6.63,INV0204245,2024-07-02,2024-06-03 17:46,2024-06-03 17:46,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804575,0,C0002092,2982DL,Invoice,DAL,,Kubra,DEST,,E,N0,USD,232.63,0,0,0,232.63,INV0204081,2024-07-02,2024-06-30 8:46,2024-06-30,2024-06-30 8:47,Shipped/Transferred,FMarquez,No,No,,,,,,,,,,,,,,,,,,,,,,
1803996,0,C0002092,2982DL,Invoice,DAL,6427342,Kubra,DEST,,E,N0,USD,217.53,0,0,0,217.53,INV0204081,2024-07-02,2024-06-28 5:20,2024-06-28 5:20,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803428,0,C0002092,2982DL,Invoice,DAL,6425819,Kubra,DEST,,E,N0,USD,206.68,0,0,0,206.68,INV0204081,2024-07-02,2024-06-27 5:21,2024-06-27 5:21,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802861,0,C0002092,2982DL,Invoice,DAL,6424267,Kubra,DEST,,E,N0,USD,206.25,0,0,0,206.25,INV0204081,2024-07-02,2024-06-26 5:21,2024-06-26 5:21,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
